FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost
20722,SIN-HYD,SIN,HYD,2024-05-19,506,B737,155,57,395590.2,174641.39
20723,DEL-JFK,DEL,JFK,2024-10-28,262,B737,186,106,825702.68,835073.99
20724,BOM-MAA,BOM,MAA,2023-09-15,491,A380,404,397,2567057.36,1269065.51
20725,MAA-BOM,MAA,BOM,2024-06-11,461,ATR72,180,58,299953.32,314562.69
20726,BOM-SIN,BOM,SIN,2024-01-17,437,A320,156,54,474886.9,411961.13
20727,BLR-DEL,BLR,DEL,2023-11-14,536,B777,293,197,1397432.69,935746.29
20728,DXB-JFK,DXB,JFK,2023-07-11,601,ATR72,125,66,371530.3,135951.89
20729,LHR-JFK,LHR,JFK,2024-11-05,683,A380,417,256,1917458.28,1162814.83
20730,MAA-CCU,MAA,CCU,2024-09-21,174,B737,154,56,365864.7,186507.47
20731,LHR-MAA,LHR,MAA,2023-10-03,336,B737,175,76,373588.08,224921.82
20732,BLR-HYD,BLR,HYD,2024-10-18,317,B737,166,164,773401.96,774718.35
20733,DEL-BOM,DEL,BOM,2023-09-24,165,B737,180,111,1094049.88,560972.16
20734,DEL-DXB,DEL,DXB,2023-05-22,357,B777,298,251,1222611.55,1116886
20735,DEL-HYD,DEL,HYD,2024-01-30,170,A380,476,422,2654240.26,2285942.91
20736,CCU-BLR,CCU,BLR,2024-12-22,163,ATR72,111,52,516684.45,250404.79
20737,JFK-DEL,JFK,DEL,2024-03-06,611,A380,492,475,2487684.63,2470381.26
20738,JFK-CCU,JFK,CCU,2023-12-13,687,B737,156,54,342196.22,386764.34
20739,BOM-JFK,BOM,JFK,2023-06-12,268,B777,254,167,627759.65,567975.47
20740,SIN-HYD,SIN,HYD,2023-09-04,415,B777,255,131,630980.05,546949.77
20741,BOM-MAA,BOM,MAA,2023-02-05,159,A320,173,129,491263.34,320416.97
20742,BOM-BLR,BOM,BLR,2023-11-11,443,B777,262,195,1461863.64,1000883.7
20743,DEL-BLR,DEL,BLR,2024-08-08,121,ATR72,167,121,708949.25,247175.31
20744,DXB-LHR,DXB,LHR,2023-11-13,448,B737,163,73,421246.51,238818.61
20745,JFK-SIN,JFK,SIN,2023-04-13,695,B777,255,127,817636.73,317452.3
20746,JFK-DXB,JFK,DXB,2023-06-14,74,B737,163,57,499847.12,244738.75
20747,CCU-JFK,CCU,JFK,2023-10-24,403,A320,157,104,755529.91,822469.58
20748,DXB-SIN,DXB,SIN,2023-09-10,696,A380,506,211,2074367.26,865345.54
20749,CCU-MAA,CCU,MAA,2024-01-20,209,A380,521,249,1589905.42,1371488.19
20750,JFK-CCU,JFK,CCU,2023-07-11,562,ATR72,104,52,510851.21,191283.67
20751,SIN-DXB,SIN,DXB,2023-04-01,673,ATR72,181,154,798414.96,287686.41
20752,HYD-DEL,HYD,DEL,2024-01-31,67,ATR72,137,45,227809.02,205194.4
20753,JFK-HYD,JFK,HYD,2023-05-12,225,A320,170,164,989416.07,1148711.68
20754,MAA-HYD,MAA,HYD,2023-06-17,380,A380,459,208,775398.18,537250.45
20755,HYD-MAA,HYD,MAA,2024-03-16,85,A380,471,238,1232850.58,657855.7
20756,CCU-BOM,CCU,BOM,2023-08-28,553,ATR72,195,187,1628374.92,877594.85
20757,JFK-DEL,JFK,DEL,2024-06-16,154,B737,159,95,779925.65,590016.06
20758,DEL-JFK,DEL,JFK,2023-04-05,145,B737,171,80,487179.09,157148.14
20759,BLR-MAA,BLR,MAA,2023-04-01,498,A320,177,153,1078289.06,582047.57
20760,BLR-MAA,BLR,MAA,2023-09-27,227,A380,473,427,1931899.37,1537122.13
20761,BOM-MAA,BOM,MAA,2023-03-09,463,A320,153,137,1281067.4,890269.61
20762,DXB-LHR,DXB,LHR,2024-05-19,509,B737,156,102,974219.71,1167440.05
20763,LHR-BLR,LHR,BLR,2024-08-23,717,ATR72,160,136,974575.19,791866.47
20764,CCU-HYD,CCU,HYD,2023-06-10,241,A380,452,167,612718.27,527051.78
20765,BOM-LHR,BOM,LHR,2024-02-21,512,ATR72,148,56,337660.48,335319.21
20766,DEL-HYD,DEL,HYD,2023-08-29,90,A380,503,494,4415136.22,2632606.64
20767,BLR-LHR,BLR,LHR,2023-07-22,717,B777,291,162,1494500.01,1212428.05
20768,MAA-CCU,MAA,CCU,2024-06-22,125,B777,261,240,885665.66,1022952.61
20769,DXB-SIN,DXB,SIN,2024-04-02,403,A380,436,341,1433065.93,1064419.01
20770,SIN-HYD,SIN,HYD,2024-08-02,521,A320,142,106,571772.83,627788.02
20771,LHR-HYD,LHR,HYD,2023-07-12,511,B777,261,249,1467746.57,474967.69
20772,CCU-HYD,CCU,HYD,2024-01-31,501,B777,250,166,506331.18,386678.43
20773,DEL-HYD,DEL,HYD,2024-05-12,451,A380,453,214,1082866.51,492905.93
20774,DXB-DEL,DXB,DEL,2023-11-01,316,ATR72,148,61,390954.27,172353.77
20775,JFK-DEL,JFK,DEL,2023-09-29,216,B737,179,152,853231.99,601310.53
20776,LHR-BOM,LHR,BOM,2023-01-25,124,ATR72,190,121,393625.66,168147.18
20777,SIN-DEL,SIN,DEL,2024-01-14,630,ATR72,119,104,983725.51,941282.49
20778,SIN-LHR,SIN,LHR,2024-04-20,554,ATR72,196,155,684571.96,233120.68
20779,DEL-BOM,DEL,BOM,2023-07-25,72,ATR72,128,108,852804.54,693561.42
20780,MAA-CCU,MAA,CCU,2024-01-11,511,A380,425,399,1735532.67,624490.11
20781,SIN-BOM,SIN,BOM,2024-08-11,94,ATR72,193,82,614598.9,378716.34
20782,DXB-BLR,DXB,BLR,2024-04-30,206,B777,290,167,1532201.42,1556241.81
20783,DXB-BLR,DXB,BLR,2024-12-26,523,B737,167,60,397375.41,130338.54
20784,DEL-MAA,DEL,MAA,2024-02-20,91,A380,455,307,1111823.73,949794.9
20785,MAA-HYD,MAA,HYD,2024-03-10,371,A380,519,244,2189808.51,2155331.45
20786,BLR-HYD,BLR,HYD,2024-11-29,693,B777,250,234,1730832.29,1419120.68
20787,JFK-MAA,JFK,MAA,2023-06-30,647,A380,445,368,1192883.21,808874.13
20788,MAA-LHR,MAA,LHR,2024-02-15,210,ATR72,180,158,625948.11,248512.37
20789,BOM-CCU,BOM,CCU,2024-03-04,142,ATR72,114,56,347250.7,328273.4
20790,MAA-JFK,MAA,JFK,2023-03-02,70,A320,157,121,818060.5,575286.66
20791,BOM-HYD,BOM,HYD,2024-02-24,354,A380,543,265,2140999.67,1588421.33
20792,MAA-DEL,MAA,DEL,2024-02-14,625,A380,532,362,1455364.28,1171565.8
20793,BLR-HYD,BLR,HYD,2023-01-25,585,A320,167,84,543632.97,271667.73
20794,DXB-MAA,DXB,MAA,2024-03-15,437,B777,264,139,1041096.92,1182091.12
20795,BOM-LHR,BOM,LHR,2024-06-28,409,B777,252,201,1855700.06,2041861.84
20796,DXB-HYD,DXB,HYD,2023-02-06,458,ATR72,130,82,600843.34,696058.96
20797,BLR-SIN,BLR,SIN,2024-12-26,108,B737,167,122,628736.66,381921.41
20798,MAA-SIN,MAA,SIN,2023-05-17,185,B737,177,115,376066.44,333105.49
20799,SIN-HYD,SIN,HYD,2024-08-10,376,B737,177,148,599802.15,511470.55
20800,CCU-DXB,CCU,DXB,2023-01-03,520,B777,277,184,990878.75,461770.61
20801,CCU-DXB,CCU,DXB,2023-02-10,495,B777,278,244,1576768.37,1573600.51
20802,DXB-BLR,DXB,BLR,2024-01-15,432,B737,170,66,637728.72,581012.08
20803,SIN-DXB,SIN,DXB,2023-08-06,454,ATR72,197,161,736465.94,390103.94
20804,BOM-JFK,BOM,JFK,2024-03-30,689,A320,142,52,366949.47,328245.01
20805,LHR-MAA,LHR,MAA,2024-01-04,507,A320,164,55,410643.87,249075.54
20806,SIN-LHR,SIN,LHR,2024-02-01,645,ATR72,127,57,552695.7,369998.45
20807,BOM-JFK,BOM,JFK,2023-11-19,81,B777,274,160,1059896.83,536365.82
20808,DEL-BLR,DEL,BLR,2024-08-09,610,B777,269,129,1082184.71,1063151.22
20809,MAA-CCU,MAA,CCU,2023-06-13,262,A380,485,450,3232884.37,2829720.72
20810,DEL-JFK,DEL,JFK,2024-06-30,198,B777,258,108,806075.34,827428.82
20811,BOM-MAA,BOM,MAA,2023-08-15,286,B777,268,90,591805.03,481330.94
20812,DXB-BOM,DXB,BOM,2023-04-30,121,B737,176,62,604333.99,577091.96
20813,JFK-BOM,JFK,BOM,2024-06-15,663,B737,177,73,235380.08,187580.36
20814,HYD-BLR,HYD,BLR,2023-03-01,200,B737,161,128,543661.74,292734.35
20815,HYD-DXB,HYD,DXB,2023-01-07,557,ATR72,104,92,626464.23,633650.15
20816,DEL-LHR,DEL,LHR,2024-02-06,456,A380,442,141,1157367.63,600929.01
20817,DXB-DEL,DXB,DEL,2023-12-20,266,A380,521,251,2238568.33,2374210.16
20818,MAA-HYD,MAA,HYD,2023-05-07,255,A320,158,79,317220.86,311432.68
20819,BLR-DXB,BLR,DXB,2024-05-11,630,B777,299,126,1100793.84,716961.08
20820,CCU-JFK,CCU,JFK,2023-05-07,365,A380,515,168,1249991.47,642655.82
20821,LHR-JFK,LHR,JFK,2024-06-11,198,B737,171,96,652669.62,545300.02
20822,CCU-DEL,CCU,DEL,2024-04-17,463,B777,282,217,2162692.12,2279504.96
20823,DXB-MAA,DXB,MAA,2024-06-25,388,A380,547,535,3093277.63,2587310.97
20824,DEL-JFK,DEL,JFK,2023-07-25,341,B777,258,123,841957.06,471386.98
20825,JFK-HYD,JFK,HYD,2023-12-03,383,B737,168,90,374353.27,298205.06
20826,HYD-DXB,HYD,DXB,2024-08-24,596,A320,169,139,1191431.95,473986.15
20827,JFK-CCU,JFK,CCU,2023-08-06,581,A320,140,127,966266.2,586627.86
20828,SIN-BLR,SIN,BLR,2024-08-03,176,ATR72,142,129,559458.07,605902.78
20829,DEL-DXB,DEL,DXB,2023-12-26,396,B777,258,154,695534.65,278822.9
20830,DXB-SIN,DXB,SIN,2023-01-23,145,ATR72,175,123,1105430.1,1198031.9
20831,BLR-DXB,BLR,DXB,2023-08-03,649,ATR72,140,99,872357.25,800667.36
20832,BOM-JFK,BOM,JFK,2024-07-06,372,A320,169,163,715345.99,422957.86
20833,DXB-BLR,DXB,BLR,2024-03-06,442,A320,170,79,429224.51,498896.5
20834,BLR-DEL,BLR,DEL,2024-11-07,151,B777,300,138,1361991.41,1594725.74
20835,HYD-DXB,HYD,DXB,2024-07-04,456,B737,158,74,224535.6,141166.76
20836,DEL-LHR,DEL,LHR,2023-10-02,67,A320,155,108,483152.18,337207.58
20837,DXB-LHR,DXB,LHR,2024-12-10,109,B737,185,180,1403542.29,993080.2
20838,BOM-JFK,BOM,JFK,2023-01-15,498,B777,275,196,1705820.59,1970425.85
20839,JFK-DEL,JFK,DEL,2024-12-03,373,A320,147,123,708912.42,439788.3
20840,CCU-HYD,CCU,HYD,2024-03-17,696,B777,292,174,1194606.81,1196294.17
20841,JFK-CCU,JFK,CCU,2024-02-25,89,B777,270,122,399289.63,478353.54
20842,CCU-LHR,CCU,LHR,2023-11-05,107,B777,293,125,980844.98,542412.47
20843,MAA-BLR,MAA,BLR,2024-09-28,398,A320,166,111,524625.02,514799.96
20844,HYD-SIN,HYD,SIN,2023-12-11,424,B777,280,115,719034.11,413145.18
20845,MAA-BOM,MAA,BOM,2024-07-06,68,A320,179,172,1404584.77,918813.04
20846,HYD-BOM,HYD,BOM,2024-09-30,707,A320,150,101,325211.91,99618.58
20847,CCU-BOM,CCU,BOM,2024-12-30,361,B777,299,259,1000349.81,480917.59
20848,DXB-BOM,DXB,BOM,2024-03-25,325,B737,168,167,1046761.14,1065318.07
20849,LHR-DXB,LHR,DXB,2023-04-15,231,A380,523,199,1423692.6,1409157.23
20850,BLR-JFK,BLR,JFK,2024-10-28,135,A380,493,245,1702744.27,684057.62
20851,BOM-JFK,BOM,JFK,2024-04-26,447,A380,435,221,1184080.67,1315274.93
20852,BLR-DEL,BLR,DEL,2024-05-16,185,B737,176,151,742496.42,391516.22
20853,JFK-HYD,JFK,HYD,2024-04-21,420,B777,264,229,1969691.4,1934337.81
20854,DEL-HYD,DEL,HYD,2023-08-02,362,A380,501,276,1604622.44,1639647.58
20855,HYD-LHR,HYD,LHR,2024-03-31,610,A380,550,450,3917272.08,2262760.22
20856,BOM-SIN,BOM,SIN,2024-11-17,242,ATR72,138,114,554424.74,361143.65
20857,HYD-CCU,HYD,CCU,2023-04-02,607,ATR72,155,102,396659.84,189849.27
20858,DEL-DXB,DEL,DXB,2024-12-08,142,A380,406,210,991386.56,1110762.98
20859,LHR-CCU,LHR,CCU,2023-06-15,662,ATR72,118,44,337961.38,231184.37
20860,MAA-CCU,MAA,CCU,2024-04-03,679,B777,264,81,587980.36,206086.04
20861,HYD-DEL,HYD,DEL,2024-05-02,356,ATR72,103,66,506795.79,588239.74
20862,DEL-JFK,DEL,JFK,2023-05-13,487,B777,270,102,888144.11,728020.24
20863,LHR-DXB,LHR,DXB,2024-10-11,264,ATR72,107,98,910907.72,1056777.72
20864,MAA-HYD,MAA,HYD,2024-11-27,513,B777,257,206,1706386.19,1592686.43
20865,CCU-DEL,CCU,DEL,2024-11-18,474,B777,290,249,1254840.86,472232.98
20866,BOM-JFK,BOM,JFK,2023-06-13,396,B777,255,171,1560829.44,1712148.84
20867,CCU-LHR,CCU,LHR,2024-02-04,403,B777,269,141,684626.23,376759.17
20868,SIN-DXB,SIN,DXB,2023-03-22,589,B737,150,105,690945.8,658880.34
20869,MAA-BLR,MAA,BLR,2024-04-09,554,B777,282,210,1554881.04,579270.84
20870,BLR-LHR,BLR,LHR,2024-07-06,76,A320,161,56,364172.76,125187.91
20871,JFK-CCU,JFK,CCU,2023-06-28,158,ATR72,161,92,649882.98,676694.38
20872,JFK-DXB,JFK,DXB,2023-12-25,208,B777,250,79,248612.26,174398.01
20873,DXB-BOM,DXB,BOM,2023-02-15,150,B777,261,174,1193235.2,850530.91
20874,CCU-HYD,CCU,HYD,2024-01-06,406,B737,184,122,822774.17,519932.37
20875,BLR-DXB,BLR,DXB,2024-10-20,424,B737,179,123,794643.54,497759.93
20876,HYD-BOM,HYD,BOM,2024-04-12,692,A380,529,191,777856.79,791142.75
20877,BLR-JFK,BLR,JFK,2023-04-05,171,A320,155,87,738211.54,483268.1
20878,MAA-JFK,MAA,JFK,2024-01-10,292,B777,254,174,860463.09,537706.89
20879,DXB-LHR,DXB,LHR,2023-12-06,192,B777,286,143,500072.02,394047.79
20880,CCU-BLR,CCU,BLR,2023-04-04,412,ATR72,145,72,435663.59,147713.73
20881,BLR-JFK,BLR,JFK,2023-10-14,88,B777,257,235,1361445.5,1445266.9
20882,JFK-SIN,JFK,SIN,2023-10-14,461,A320,156,69,215844.2,154053.26
20883,SIN-CCU,SIN,CCU,2024-07-15,459,B737,171,131,883207.06,584417.6
20884,CCU-MAA,CCU,MAA,2023-07-23,178,A320,146,108,577362.43,611456.6
20885,MAA-CCU,MAA,CCU,2024-01-03,334,A380,469,202,1892385.85,1642501.54
20886,JFK-BLR,JFK,BLR,2024-09-28,597,A380,485,257,1384813.47,1141860.39
20887,JFK-HYD,JFK,HYD,2024-05-06,248,A320,163,154,1517962.48,945439.17
20888,MAA-CCU,MAA,CCU,2024-08-07,472,A380,489,300,2695244.35,1945116.65
20889,DXB-SIN,DXB,SIN,2023-07-14,686,ATR72,147,65,284275.47,173795.8
20890,HYD-MAA,HYD,MAA,2024-04-01,628,A320,152,122,676237.31,329342.9
20891,DXB-CCU,DXB,CCU,2024-09-30,342,B737,165,68,290252.27,261089.05
20892,DXB-JFK,DXB,JFK,2023-01-16,292,ATR72,120,48,372977.24,157947.76
20893,SIN-JFK,SIN,JFK,2023-04-19,406,A320,146,109,1049767.03,805121.8
20894,SIN-DEL,SIN,DEL,2023-03-10,616,A380,500,416,2467491.6,2370111.44
20895,MAA-LHR,MAA,LHR,2024-10-26,412,A380,542,528,3925981.76,1853286.5
20896,BLR-HYD,BLR,HYD,2023-09-10,450,B777,291,188,885876.6,713924.55
20897,BLR-CCU,BLR,CCU,2023-10-07,412,ATR72,195,170,956824.91,838725.45
20898,HYD-SIN,HYD,SIN,2024-06-16,696,B737,172,165,1263528.98,686351.81
20899,JFK-SIN,JFK,SIN,2024-02-02,92,B777,254,161,694484.31,750417.88
20900,DXB-DEL,DXB,DEL,2024-12-04,524,A380,484,316,2197423.3,2500202.17
20901,DXB-CCU,DXB,CCU,2024-06-03,83,B777,296,278,2241419.12,905391.19
20902,HYD-BLR,HYD,BLR,2023-08-26,64,A380,548,204,1182415.29,588632.35
20903,LHR-CCU,LHR,CCU,2023-12-28,453,ATR72,108,90,397282.77,385050.62
20904,JFK-LHR,JFK,LHR,2023-11-28,563,B737,185,167,788238.58,382398.23
20905,BOM-BLR,BOM,BLR,2023-12-28,484,B737,167,71,346101.53,158090.53
20906,BLR-DEL,BLR,DEL,2024-10-02,307,B737,167,146,1101436.06,1139644.44
20907,SIN-JFK,SIN,JFK,2023-11-09,100,A320,180,145,858657.69,652681.37
20908,DXB-BOM,DXB,BOM,2023-10-21,505,A380,503,461,2249808.82,2147479.16
20909,SIN-BLR,SIN,BLR,2024-08-12,150,A380,508,393,3377936.98,1850474.82
20910,LHR-DEL,LHR,DEL,2023-11-06,450,A380,533,368,3641951.35,3300690.03
20911,LHR-DXB,LHR,DXB,2023-09-27,401,B737,185,106,677159.94,500916.81
20912,HYD-LHR,HYD,LHR,2024-09-19,674,A320,156,51,489799.52,493350.58
20913,BLR-BOM,BLR,BOM,2023-10-24,678,ATR72,182,99,989413.87,879630.17
20914,MAA-DXB,MAA,DXB,2023-08-04,232,B737,150,107,637899.3,416065.47
20915,LHR-HYD,LHR,HYD,2023-03-18,374,ATR72,106,57,187159.61,62796.48
20916,DXB-BOM,DXB,BOM,2023-10-15,560,A380,523,165,607460.81,520940.51
20917,BOM-HYD,BOM,HYD,2023-04-26,389,ATR72,119,84,631868.93,361884.57
20918,DEL-JFK,DEL,JFK,2023-02-11,522,ATR72,141,83,709012.15,647659.09
20919,JFK-MAA,JFK,MAA,2024-09-20,441,A380,406,139,1253932.46,1314519.04
20920,LHR-SIN,LHR,SIN,2023-11-26,232,B777,292,290,1003385.74,1169436.38
20921,DEL-JFK,DEL,JFK,2024-10-23,418,B737,181,134,660352.56,385708.53
20922,DXB-BLR,DXB,BLR,2024-07-12,423,A380,496,457,1750815.94,2074925.34
20923,MAA-SIN,MAA,SIN,2023-08-23,186,A380,485,270,2550067.32,1672057.86
20924,JFK-CCU,JFK,CCU,2024-09-24,428,A380,461,279,1226437.19,1241348.76
20925,HYD-SIN,HYD,SIN,2024-09-09,714,A380,407,260,1268652.62,949237.8
20926,HYD-MAA,HYD,MAA,2024-04-13,202,B777,257,234,1544229.89,1223161.41
20927,BLR-MAA,BLR,MAA,2023-06-16,351,ATR72,157,117,770851.62,329072.73
20928,JFK-HYD,JFK,HYD,2024-07-19,700,A380,550,332,2654504.22,2178020.28
20929,BLR-BOM,BLR,BOM,2024-08-21,636,B737,175,150,1304960.86,1399867.3
20930,JFK-BLR,JFK,BLR,2024-02-18,674,A380,513,509,2613301.89,2767171.92
20931,MAA-HYD,MAA,HYD,2024-04-23,679,A320,150,73,275299.03,213972.27
20932,BOM-JFK,BOM,JFK,2024-05-25,241,A380,504,416,2429627.23,1453659.01
20933,DXB-BLR,DXB,BLR,2024-12-01,386,B737,155,79,709462.56,837492.39
20934,CCU-SIN,CCU,SIN,2024-06-12,407,ATR72,103,100,599175.41,281642.34
20935,DEL-CCU,DEL,CCU,2023-07-04,86,B737,159,138,898092.92,621397.6
20936,BOM-BLR,BOM,BLR,2024-06-04,212,A320,147,62,593294.91,502260.4
20937,DEL-BLR,DEL,BLR,2024-06-17,200,B777,296,103,373841.65,263181.4
20938,DXB-BOM,DXB,BOM,2024-06-08,261,ATR72,158,86,731366.76,688923.13
20939,DEL-SIN,DEL,SIN,2023-08-26,606,A380,549,280,2149656.17,770331.35
20940,MAA-CCU,MAA,CCU,2023-01-29,280,A380,461,273,1016015.51,1154544.74
20941,DEL-LHR,DEL,LHR,2024-01-08,226,A380,404,349,1303494.53,1000506.82
20942,BLR-BOM,BLR,BOM,2024-01-28,160,ATR72,193,155,796630.67,323970.65
20943,CCU-LHR,CCU,LHR,2023-12-15,568,A380,454,204,1737481.31,1990531.02
20944,MAA-CCU,MAA,CCU,2024-07-06,514,B737,160,142,1216440.32,603972.49
20945,JFK-DEL,JFK,DEL,2024-09-19,434,B737,189,132,515952.98,571696.65
20946,CCU-SIN,CCU,SIN,2023-03-31,275,A380,448,417,1834234.84,2121424.23
20947,HYD-LHR,HYD,LHR,2023-09-05,87,A320,143,66,216448.37,209776.59
20948,LHR-HYD,LHR,HYD,2024-04-29,443,A320,159,103,929119.06,743271.5
20949,CCU-MAA,CCU,MAA,2023-04-18,562,A380,475,325,1201248.9,930445.83
20950,HYD-SIN,HYD,SIN,2023-08-23,486,B737,178,136,451795.78,365754.7
20951,LHR-HYD,LHR,HYD,2024-10-22,468,A320,179,92,882013.02,1012025.4
20952,DXB-HYD,DXB,HYD,2024-08-20,88,ATR72,154,142,1083656.15,732880.53
20953,JFK-LHR,JFK,LHR,2024-03-11,679,ATR72,179,110,434176.07,242236.02
20954,BLR-SIN,BLR,SIN,2023-07-13,156,B737,151,140,823149.87,456323.65
20955,DEL-DXB,DEL,DXB,2023-04-02,176,A320,156,156,664885.39,265454.3
20956,LHR-JFK,LHR,JFK,2024-03-11,203,A380,540,451,3994330.89,1246744.76
20957,CCU-DXB,CCU,DXB,2024-04-07,568,A320,161,74,721021.51,696215.74
20958,DEL-DXB,DEL,DXB,2023-09-02,466,B737,151,119,706709.28,543030.02
20959,CCU-MAA,CCU,MAA,2023-05-11,355,A380,502,452,2618556.15,1002891.22
20960,HYD-MAA,HYD,MAA,2023-02-17,398,ATR72,194,60,380241.11,385501.41
20961,JFK-DXB,JFK,DXB,2024-04-25,443,B777,256,141,1216649.33,755351.52
20962,DXB-BLR,DXB,BLR,2024-04-17,655,A320,168,164,784326.69,565789.85
20963,CCU-HYD,CCU,HYD,2024-03-31,711,ATR72,125,52,254345.63,267840.42
20964,DXB-MAA,DXB,MAA,2023-02-01,574,B737,152,113,1012248.39,1193649.41
20965,HYD-SIN,HYD,SIN,2023-01-02,340,B737,190,89,306020.62,174770.69
20966,SIN-DEL,SIN,DEL,2024-12-24,209,B777,266,105,422443.43,334121.67
20967,BOM-DEL,BOM,DEL,2023-08-28,241,A380,490,476,3889482.54,3051974.16
20968,BOM-CCU,BOM,CCU,2024-05-13,693,A380,444,320,3149071.13,2984443.84
20969,DXB-LHR,DXB,LHR,2023-02-11,97,A380,535,517,3126454.35,980755.34
20970,SIN-LHR,SIN,LHR,2024-07-25,641,B777,265,151,800207.7,915254.73
20971,SIN-JFK,SIN,JFK,2023-05-23,640,ATR72,135,77,491924.66,169495.52
20972,LHR-MAA,LHR,MAA,2024-07-01,176,A380,528,231,1060839.3,961395.57
20973,MAA-SIN,MAA,SIN,2023-06-11,211,A320,172,81,485104.67,565250.37
20974,LHR-DEL,LHR,DEL,2023-12-20,210,ATR72,161,62,548500.99,244371.86
20975,BLR-BOM,BLR,BOM,2024-11-05,304,B777,296,224,1414106.85,1356295.7
20976,JFK-DEL,JFK,DEL,2024-11-28,320,B737,186,186,1017227.29,766371.06
20977,CCU-DEL,CCU,DEL,2023-10-13,208,ATR72,106,49,171174.88,92599.8
20978,MAA-BOM,MAA,BOM,2023-05-24,338,ATR72,192,71,632473.67,196026.1
20979,MAA-JFK,MAA,JFK,2023-10-22,198,A380,469,301,2861283.27,3355161.87
20980,DXB-DEL,DXB,DEL,2023-01-11,669,B737,155,73,624502.85,377291.84
20981,JFK-DXB,JFK,DXB,2024-09-20,486,B737,156,130,957312.1,761640.11
20982,MAA-BOM,MAA,BOM,2024-07-09,161,B777,286,219,823936.68,365547.58
20983,CCU-LHR,CCU,LHR,2024-12-28,358,A320,172,142,772206.93,748684.67
20984,BOM-BLR,BOM,BLR,2024-01-28,90,B737,162,113,972045.16,631024.79
20985,BOM-BLR,BOM,BLR,2023-07-26,623,B777,294,282,952149.34,386737.31
20986,DXB-JFK,DXB,JFK,2023-02-11,645,B777,281,108,578180.97,559299.1
20987,DEL-DXB,DEL,DXB,2024-11-17,184,A380,411,229,1851778.24,1741623.15
20988,BOM-MAA,BOM,MAA,2023-04-07,184,B737,177,84,508348.45,396037.4
20989,SIN-LHR,SIN,LHR,2023-10-19,524,A380,482,264,1777606.88,2110079.43
20990,MAA-BOM,MAA,BOM,2023-04-04,121,B737,168,112,504073.37,353914.37
20991,DXB-BOM,DXB,BOM,2023-07-06,587,ATR72,139,70,587042.38,365542.79
20992,JFK-CCU,JFK,CCU,2024-03-09,412,B737,177,109,891572.79,371144.38
20993,BLR-SIN,BLR,SIN,2024-07-15,327,B777,294,116,547170.81,183555.77
20994,HYD-DEL,HYD,DEL,2023-01-23,560,B777,250,100,359351.46,295450.81
20995,HYD-DXB,HYD,DXB,2024-01-11,350,A380,439,316,1120053.56,1116225.21
20996,DEL-HYD,DEL,HYD,2023-02-16,421,B777,291,222,2212857.6,1913738.1
20997,DXB-DEL,DXB,DEL,2023-12-06,210,A320,153,147,1107138.89,1144721.05
20998,LHR-HYD,LHR,HYD,2024-03-20,439,ATR72,190,78,562856.4,633920.84
20999,HYD-JFK,HYD,JFK,2023-02-22,209,B737,174,135,1208012.75,1102353.68
21000,BOM-HYD,BOM,HYD,2024-12-24,613,A380,495,424,2385416.76,1156460.31
21001,MAA-SIN,MAA,SIN,2023-04-30,347,ATR72,101,100,705464.67,395145.45
21002,CCU-SIN,CCU,SIN,2023-08-27,184,B777,284,253,1348207.19,458581.94
21003,LHR-CCU,LHR,CCU,2023-04-18,134,A320,176,78,268267.62,252853.72
21004,DXB-SIN,DXB,SIN,2024-06-02,557,A380,511,220,2037658.81,870027.75
21005,LHR-DXB,LHR,DXB,2023-04-27,471,B777,262,197,1572448.77,933150.97
21006,MAA-JFK,MAA,JFK,2023-01-26,438,A320,147,76,288690.76,178764.13
21007,LHR-MAA,LHR,MAA,2023-02-05,233,A380,411,162,537175.48,255190.78
21008,SIN-BLR,SIN,BLR,2023-04-04,528,A380,505,422,1883729.74,1890183.28
21009,MAA-DXB,MAA,DXB,2023-08-13,186,B737,182,71,590290.82,567936.88
21010,BLR-SIN,BLR,SIN,2023-03-29,687,ATR72,157,108,481471.55,469864.93
21011,JFK-HYD,JFK,HYD,2023-01-26,310,ATR72,192,138,935134.41,367007.51
21012,BOM-HYD,BOM,HYD,2024-08-25,143,ATR72,136,59,273734.7,320501.12
21013,LHR-MAA,LHR,MAA,2024-02-27,218,ATR72,174,98,703772.34,260360.5
21014,LHR-HYD,LHR,HYD,2023-05-10,246,ATR72,191,191,910840.74,772746.87
21015,DXB-JFK,DXB,JFK,2023-10-15,546,B777,274,170,833663.9,282386.81
21016,JFK-LHR,JFK,LHR,2024-02-29,529,A320,161,98,435084.45,377312.25
21017,SIN-MAA,SIN,MAA,2023-05-12,171,A380,497,381,1826504.57,2109124.56
21018,BOM-DEL,BOM,DEL,2024-08-28,399,A320,172,142,1196187.43,509206.27
21019,DXB-CCU,DXB,CCU,2024-10-30,216,B737,171,170,1085994.53,1138322.51
21020,CCU-MAA,CCU,MAA,2024-04-09,343,B777,266,141,947523.16,710373.67
21021,DEL-LHR,DEL,LHR,2023-05-18,267,A320,176,164,1108375.46,344380.65
21022,BLR-CCU,BLR,CCU,2023-05-27,393,B737,188,101,632055.58,244911.57
21023,LHR-MAA,LHR,MAA,2024-10-20,617,A320,142,119,723344.74,264165.95
